method,seed,num_atoms,formula,elements,num_elements,min_distance,nearest_neighbor_p05,nearest_neighbor_median,nearest_neighbor_mean,pairs_lt_1A,pairs_lt_1p5A,pairs_lt_2A,mean_neighbors_lt_3A,relaxed_min_distance,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_length_min,cell_length_max,cell_length_aspect_ratio,cell_volume,cell_volume_per_atom,cell_determinant,cell_condition_number,relaxation_volume_change_fraction,initial_atomic_force_mean,initial_max_force,e_hull,stable,nus,novel,unique,rmsd,atomic_force_mean,relaxation_steps,severe
FT0,83115,10,As4Mn6,As;Mn,2,2.3530866068669942,2.3530866068669942,2.425577500665706,2.405684975937778,0,0,0,5.6,2.364178640368336,3.361499828540931,6.592571757479528,7.151713848114014,89.80261003571823,75.50190052090717,75.1466495330047,3.361499828540931,7.151713848114014,2.1275365797707733,148.0018165361309,14.80018165361309,148.0018165361309,2.34465186673383,0.017603742159861387,0.36345354165840105,0.6777866589423339,0.1633978518493393,False,False,True,True,0.0893858774136117,0.36345354165840105,38,False
FT0,83116,5,Eu2GePd2,Eu;Ge;Pd,3,2.55219467933855,2.55219467933855,2.600022675167794,2.7990655113450202,0,0,0,1.2,2.552951281991397,4.633482883692172,5.277783908959551,5.919620513916016,115.81212706911504,112.7743465545242,90.34937990936383,4.633482883692172,5.919620513916016,1.2775747019052308,117.4680932413426,23.49361864826852,117.4680932413426,2.0286227540362063,-0.021915427899373698,0.1377506065450402,0.18724023836544884,0.02088841447656442,True,False,False,True,0.022304309868777485,0.1377506065450402,26,False
FT0,83117,20,C7Mn13,C;Mn,2,1.6818575295835756,1.6818575295835756,2.021023455969366,1.9387959299679511,0,0,5,12.4,1.5417289229856876,4.972926141808581,7.6821818823458345,5.9285383224487305,103.29678227620539,104.93608166719943,113.08939396212136,4.972926141808581,7.6821818823458345,1.5448011217701167,186.8188439525301,9.340942197626505,186.8188439525301,2.220310789334038,-0.008756773820162902,1.2237194471984902,3.2711472020086756,0.3219237643735564,False,False,True,True,0.3536852870110783,1.2237194471984902,325,True
FT0,83118,11,C3Mn8,C;Mn,2,1.8596195234022233,1.8596195234022233,1.9183794536425052,1.9105022329121155,0,0,15,7.454545454545454,1.881554859670714,3.8833116064545234,4.7030346128247436,7.174309253692627,89.08217526382244,74.30057944483865,65.06084127790535,3.8833116064545234,7.174309253692627,1.8474719468219023,113.65297962946966,10.332089057224515,113.65297962946966,2.3972989407185676,-0.010381712094837157,0.20830747218278597,0.5290885214696258,0.19443979995167382,False,False,True,True,0.05354376344633901,0.20830747218278597,39,False
FT0,83119,5,As2Eu2Fe,As;Eu;Fe,3,2.5145529350549274,2.5145529350549274,2.5198224584651103,2.7894782908358495,0,0,0,1.2,2.462429770112054,4.09714810232054,6.016558811518951,6.031978607177734,61.78988076161538,69.80602929498852,69.79676150699545,4.09714810232054,6.031978607177734,1.4722383610593295,119.956022036997,23.9912044073994,119.956022036997,2.0806480527148463,-0.06131350862899752,0.0567527244726283,0.10088239947327086,0.17093007163086504,False,False,True,True,0.03024094835405964,0.0567527244726283,38,False
FT0,83120,3,CuGdIn,Cu;Gd;In,3,2.8304011397325537,2.8304011397325537,2.8304011397325537,2.8330135307655993,0,0,0,1.3333333333333333,2.848047837360822,4.656476629387206,4.658785731327349,4.657662391662598,59.64944701446933,59.45825775575514,59.53263166418589,4.656476629387206,4.658785731327349,1.000495890374617,70.71023154223477,23.57007718074492,70.71023154223477,2.024408288521601,0.010112604987035412,0.018708805275161583,0.02804543064410137,0.08882063235351634,True,True,True,True,0.001566208926466122,0.018708805275161583,10,False
FT0,83121,11,C4Mn7,C;Mn,2,1.8044553000017114,1.8044553000017114,1.830650779648868,1.842277844396694,0,0,21,7.454545454545454,1.889389165279623,5.337860673055691,5.30851173439638,5.313855171203613,108.12320611367589,107.23808175083217,115.43940384512307,5.30851173439638,5.337860673055691,1.0055286566419634,111.84199707620544,10.16745427965504,111.84199707620544,2.166309162036974,0.05214848796485263,0.7448018840790606,1.645669603719911,0.2516079221314538,False,False,True,True,0.06373541786145577,0.7448018840790606,53,True
FT0,83122,10,C2Mn6N2,C;Mn;N,3,1.9258358227585097,1.9258358227585097,1.962943093687266,1.9504677613613535,0,0,16,9.0,1.9341799497488865,5.042025487061446,4.9899507169125314,5.034085750579834,77.82174171161306,67.05099577340735,57.877179457513925,4.9899507169125314,5.042025487061446,1.0104359287502414,98.77443053257103,9.877443053257103,98.77443053257103,2.031240430771488,-0.014365264688204368,0.33234212708312916,0.5828594402479097,0.12106685973964026,False,False,True,True,0.030310659162124078,0.33234212708312916,41,False
FT0,83123,6,Mn2Pt4,Mn;Pt,2,2.672413104007843,2.672413104007843,2.676105542718008,2.6774131883022854,0,0,0,4.0,2.6639334770660597,2.815716467412611,4.534130196707064,7.230839252471924,90.67466810396985,101.43675858561075,90.60345656412433,2.815716467412611,7.230839252471924,2.5680281861321115,90.4678008855751,15.077966814262517,90.4678008855751,2.6388039610337533,0.02132679995979089,0.14057020021694333,0.2735222729046746,0.09779784584309947,True,False,False,True,0.024939990430524646,0.14057020021694333,24,False
FT0,83124,12,C4Mn8,C;Mn,2,1.9241838670796965,1.9241838670796965,1.9297610421596205,1.9365585440705493,0,0,18,9.333333333333334,1.9259025993078083,4.712506177913538,4.665574438709919,6.368747711181641,111.608357613426,110.71707256444843,89.72784682686762,4.665574438709919,6.368747711181641,1.3650511410429167,120.49285118649928,10.041070932208273,120.49285118649928,1.908659737500346,-0.03617006759525797,0.32187633762394857,0.561446842376824,0.12956516996058376,False,False,True,True,0.08472474644438738,0.32187633762394857,61,False
FT0,83125,5,EuMnPt3,Eu;Mn;Pt,3,2.5417791465086257,2.5417791465086257,2.6285088069590445,2.677560440867686,0,0,0,2.4,2.589419349114608,3.9998428606513015,3.9823306996281196,6.703644752502441,107.94159078277274,107.5903005861942,90.93159892850232,3.9823306996281196,6.703644752502441,1.683347079419709,96.13107979943092,19.226215959886183,96.13107979943092,2.048611792996918,0.025794568540510807,0.13658033519329765,0.19965164988075154,0.21405841858984864,False,False,True,True,0.021935697988968203,0.13658033519329765,26,False
FT0,83126,4,Fe2Pt2,Fe;Pt,2,2.580214434385802,2.580214434385802,2.5966432567459843,2.597438700914857,0,0,0,3.0,2.661473739875702,2.7613376731983688,4.707746795783299,4.619384765625,103.32971852849066,90.1251930533953,107.48292471718158,2.7613376731983688,4.707746795783299,1.704879066938042,55.56811714617689,13.892029286544222,55.56811714617689,2.042081522005315,0.021855472323411274,0.05423058644616211,0.0922720926648892,0.057889338400879176,True,False,False,True,0.011668395435502549,0.05423058644616211,22,False
FT0,83127,18,C4FeMn13,C;Fe;Mn,3,1.8555973458186117,1.8555973458186117,1.9689392081254873,2.026353628465226,0,0,11,6.555555555555555,1.8724637598129832,2.6754191004536856,8.353298120912036,8.357484817504883,77.78965910500283,89.7605019315677,79.91198350901661,2.6754191004536856,8.357484817504883,3.123803973772804,179.62536585321456,9.979186991845253,179.62536585321456,3.502564390524728,-0.01922209525915669,0.3497989648570977,0.663497670787708,0.155337661157251,False,False,True,True,0.04566044298788747,0.3497989648570977,79,False
FT0,83128,8,AsMn4P3,As;Mn;P,3,2.1774619086052187,2.1774619086052187,2.247130522651516,2.2590003589071417,0,0,0,6.25,2.224645423807332,3.344315639026659,5.750422385527068,5.405309677124023,106.06241371561205,90.25457734672199,90.99497660681726,3.344315639026659,5.750422385527068,1.7194616197174173,99.87290539968592,12.48411317496074,99.87290539968592,1.8908039288701999,0.016160780589209927,0.3659642904248342,0.8836258498648025,0.21861976268798866,False,False,True,True,0.11746707833781948,0.3659642904248342,76,False
FT0,83129,18,C5Mn11PtW,C;Mn;Pt;W,4,1.874706003829147,1.874706003829147,1.9557213835414347,1.9667738333952722,0,0,14,10.222222222222221,1.9011206303795087,7.213997321081222,5.614591029480875,5.93365478515625,106.2878100750233,112.86276186461082,107.3656148823112,5.614591029480875,7.213997321081222,1.2848660362263693,188.66799464034074,10.481555257796707,188.66799464034074,2.1778660628408257,-0.007528230344100516,1.1857516832663113,3.2813215411991545,0.30160921986705524,False,False,True,True,0.37579600397434093,1.1857516832663113,257,True
FT0,83130,13,C4Mn9,C;Mn,2,1.941570243776982,1.941570243776982,1.9670760513156211,1.997077145907646,0,0,8,9.384615384615385,1.909791507601037,4.279697558257953,5.127442463098891,6.769141674041748,114.86869846851252,101.66769993546312,95.9121540261162,4.279697558257953,6.769141674041748,1.5816869257455475,128.9931743601331,9.922551873856394,128.9931743601331,2.006830265594813,-0.05491679630202078,0.5224249617341906,0.8549717073040715,0.21700022401311614,False,False,True,True,0.08958790009588485,0.5224249617341906,84,False
FT0,83131,6,AsMn5,As;Mn,2,2.4373207630448097,2.4373207630448097,2.5054123311836918,2.4890069596181097,0,0,0,5.0,2.465679717116716,3.5645950470748646,4.45720638996808,5.187412261962891,107.3339082460616,90.11336315242647,114.26219394917688,3.5645950470748646,5.187412261962891,1.455259908476763,70.98958808182849,11.83159801363808,70.98958808182849,1.9829153377602187,0.004083464244771626,0.1480210932165269,0.29990209679502977,0.07362085642651017,True,False,False,False,0.020425234638176543,0.1480210932165269,21,False
FT0,83132,4,Au2MnPt,Au;Mn;Pt,3,2.7738825624465293,2.7738825624465293,2.7762815540898744,2.7762815540898744,0,0,0,2.0,2.8605428376240365,4.555898755924837,4.554905781423943,4.56438684463501,60.46692022960688,60.48006972267751,60.11267548311353,4.554905781423943,4.56438684463501,1.002081505889701,67.5096655564625,16.877416389115623,67.5096655564625,1.9925662399201125,-0.01743123201581465,0.06025961995665877,0.10789268037529422,0.02019349492675815,True,False,False,True,1.286274061507186,0.06025961995665877,46,True
FT0,83133,6,C2Mn4,C;Mn,2,1.9178229834094473,1.9178229834094473,1.9787823461101022,1.9680994626169748,0,0,3,2.6666666666666665,1.9219095935694033,2.759837766895133,2.7625594917444953,9.188863754272461,90.58275426000169,89.35538973905196,119.2481524865734,2.759837766895133,9.188863754272461,3.3294941697279903,61.121580665652,10.186930110941999,61.121580665652,4.6535739153996944,-0.09242668826058678,0.18961452884994487,0.29591917439198595,0.18696619128219893,False,False,True,True,0.30809079561902775,0.18961452884994487,75,False
FT0,83134,14,As3Mn11,As;Mn,2,2.3867295444631567,2.3867295444631567,2.4178555433363553,2.4188827393811074,0,0,0,9.428571428571429,2.43556412952752,4.494894799789433,6.429981397502701,6.644352912902832,113.46065584790603,79.59089752730793,106.18174416952321,4.494894799789433,6.644352912902832,1.4781998709322612,168.65106030740677,12.046504307671912,168.65106030740677,1.8826605018468134,0.040836495192705116,0.31412828948972515,0.5275989930269035,0.1471253632874543,False,False,True,True,0.11637738097818591,0.31412828948972515,115,False
FT0,83135,12,C4Mn8,C;Mn,2,1.8912350544876635,1.8912350544876635,1.928091035884652,1.939076200664891,0,0,9,6.5,1.8795798695307424,2.839178386291367,5.092883332885827,8.405415534973145,85.66919159508494,80.49469497698782,91.13475642266549,2.839178386291367,8.405415534973145,2.960509834661213,119.4636396552427,9.955303304603559,119.4636396552427,3.019621958539249,-0.015418747701713734,0.46625715531940265,0.6975194319978479,0.2051489457988005,False,False,True,True,0.14661250446015736,0.46625715531940265,84,False
FT0,83136,8,C2Mn6,C;Mn,2,1.8532615941240136,1.8532615941240136,1.8841163774687422,1.8802345150207131,0,0,12,6.75,1.9016102603198044,4.549936926116536,4.5131720787397445,5.036451816558838,64.9073549262392,63.99892761723126,61.23193623240029,4.5131720787397445,5.036451816558838,1.1159450002547242,78.443904224067,9.805488028008375,78.443904224067,1.9872857496987684,0.009272044814633403,0.16837858942494893,0.42538531004621255,0.1330365182692539,False,False,True,False,0.006961060324252339,0.16837858942494893,28,False
FT0,83137,16,C4Mn12,C;Mn,2,1.965717767825977,1.965717767825977,1.9867089516313265,1.9919267000511982,0,0,12,10.0,1.9329701327481863,4.41744705188528,6.628246348016059,6.142167091369629,72.50091386011553,74.990210519654,77.4215676979637,4.41744705188528,6.628246348016059,1.5004699026754047,163.74573866249634,10.234108666406021,163.74573866249634,1.8187634713788048,-0.07293813331467625,0.24421486821153907,0.5761612810661304,0.14144887941427342,False,False,True,True,0.018794313938154082,0.24421486821153907,59,False
FT0,83138,20,C7Mn13,C;Mn,2,1.831865410501373,1.831865410501373,1.9556674787457153,1.9423512894248052,0,0,14,11.6,1.9095471582618404,5.3466900661426715,5.877370651491104,6.062885284423828,93.72913595332234,99.74521425244761,94.57153027950632,5.3466900661426715,6.062885284423828,1.133951137885546,186.577470976108,9.3288735488054,186.577470976108,1.267309462666587,-0.012687524152712553,0.4976036835881549,1.3670937601455073,0.20849831881691472,False,False,True,True,0.10627062821791973,0.4976036835881549,181,True
FT0,83139,4,AuEu2P,Au;Eu;P,3,2.9303686031753413,2.9303686031753413,2.934581619612433,2.9953218200621192,0,0,0,1.0,2.9433826425591416,4.299861845030785,4.2948659033191445,7.571763515472412,73.45652546943641,73.68385429970314,60.273900102443775,4.2948659033191445,7.571763515472412,1.7629801921454231,114.75080504831999,28.687701262079997,114.75080504831999,2.5853286427808797,0.007992098606310914,0.04545703050765027,0.08768302181174073,0.05289357161865205,True,False,False,True,0.006829034528833439,0.04545703050765027,11,False
FT0,83140,8,As4Mn4,As;Mn,2,2.332181682719783,2.332181682719783,2.336734249457029,2.337610986761283,0,0,0,5.5,2.377843052382766,3.4045590204181346,5.9526080869148155,5.515748023986816,90.14854546870689,89.95442465310549,90.41197900048891,3.4045590204181346,5.9526080869148155,1.748422644816931,111.77888105957348,13.972360132446685,111.77888105957348,1.748548362983839,0.038115077145494995,0.16516591222774632,0.3371796002341406,0.02954339566406272,True,False,False,True,0.009453636456973242,0.16516591222774632,18,False
FT0,83141,15,C6Mn9,C;Mn,2,1.87197376501856,1.87197376501856,1.9075222582133515,1.945006683694978,0,0,9,7.466666666666667,1.8759782752513918,2.9274129720043476,6.491952677225692,7.537198543548584,99.60358334936363,90.21561108461195,103.64559366658143,2.9274129720043476,7.537198543548584,2.5746960253400797,137.108602106152,9.140573473743467,137.108602106152,2.7582536163479374,-0.01646574872733049,0.40449454003472307,0.7083284486310059,0.08855884835303307,True,True,True,True,0.058253945513132205,0.40449454003472307,78,False
FT0,83142,4,C2MnMo,C;Mn;Mo,3,2.00277671350753,2.00277671350753,2.045452508893395,2.0505667620533465,0,0,0,3.0,2.018573939052907,2.9350440244595366,2.9360995169513484,5.236510276794434,73.49788119445103,73.83054635444975,60.14784437137357,2.9350440244595366,5.236510276794434,1.7841334689208597,37.012835492684104,9.253208873171026,37.012835492684104,2.6175959989272144,0.029728077639992502,0.32896076205861013,0.5818556894798436,0.19319330199144424,False,False,True,True,0.0167856649608129,0.32896076205861013,20,False
FT0,83143,5,CAuMn3,Au;C;Mn,3,1.949107673159548,1.949107673159548,1.9507006210322972,2.1100129340246805,0,0,3,3.6,1.9734386212059567,3.9253623870491468,3.905728923809566,3.9059948921203613,90.63036748085885,90.57848540526783,91.21471049781503,3.905728923809566,3.9253623870491468,1.0050268371468112,59.86409873588711,11.972819747177422,59.86409873588711,1.0265996769723629,0.02889933833089594,0.03147919290026191,0.05443768588545439,0.11763425874948918,False,False,False,True,0.0020834965531014485,0.03147919290026191,6,False
FT0,83144,8,AsMn7,As;Mn,2,2.4545907380342893,2.4545907380342893,2.468800800598479,2.4912317221422646,0,0,0,6.0,2.4031486978047063,3.609555964474902,4.421429409454214,6.774102687835693,76.63202495184525,75.08199347625643,66.64078883634717,3.609555964474902,6.774102687835693,1.8767135776550155,94.88281495787513,11.86035186973439,94.88281495787513,2.3299691150006647,-0.01911019523285109,0.09388171521213476,0.19783150402571606,0.07202113541158717,True,False,False,True,0.017063094675856632,0.09388171521213476,16,False
FT0,83145,10,C4Mn6,C;Mn,2,1.7800692493490555,1.7800692493490555,1.8129330843698006,1.8270047083185452,0,0,11,6.0,1.8361647134839194,3.0681406345730866,5.567127670663504,6.2744035720825195,102.09324878081087,104.74244583786471,90.0600536978627,3.0681406345730866,6.2744035720825195,2.0450182437466937,101.17560277375154,10.117560277375153,101.17560277375154,2.269699219456076,-0.04319161472692709,0.7497859559150386,1.3187435572664061,0.29402251209001307,False,False,True,True,0.21605143199609742,0.7497859559150386,122,True
FT0,83146,6,FeMn5,Fe;Mn,2,2.431269802500888,2.431269802500888,2.4322677708463556,2.433122818081879,0,0,0,4.0,2.444398852486321,2.505700660030913,3.9844309136191938,6.592827796936035,89.81885906110539,100.7949115743049,88.49700555028721,2.505700660030913,6.592827796936035,2.631131444429878,64.63220313922103,10.772033856536838,64.63220313922103,2.6959194469239987,-0.00525001492857602,0.07948743613902903,0.13172683059568313,0.05137629425994561,True,False,False,True,0.008604924496452135,0.07948743613902903,20,False
FT0,83147,6,Mn5Ni,Mn;Ni,2,2.433043663271207,2.433043663271207,2.4704673948234936,2.4584002497557784,0,0,0,5.0,2.4170049919311287,2.50524740864785,4.366888105948088,6.267187595367432,97.70331524085348,101.6422722534697,89.73199281180534,2.50524740864785,6.267187595367432,2.5016242203200214,66.5295790823754,11.0882631803959,66.5295790823754,2.595765513241789,-0.03076887122699215,0.0728587027192756,0.10497016892387331,0.08584497084150833,True,True,True,True,0.01682258238995283,0.0728587027192756,23,False
FT0,83148,20,C6Mn14,C;Mn,2,1.8521452660334474,1.8521452660334474,1.9349936864981272,1.9337372660221415,0,0,21,10.6,1.8904122365783953,5.056956798774469,6.537930789847657,7.493335723876953,108.2029257844744,110.77002090690533,101.96215096546527,5.056956798774469,7.493335723876953,1.481787569490989,205.4615765131693,10.273078825658464,205.4615765131693,2.132277786387204,-0.09352775100413023,0.5368261432107666,1.1403456460717782,0.11677066485045806,False,False,True,True,0.6009472933250378,0.5368261432107666,828,True
FT0,83149,12,C5Mn7,C;Mn,2,1.9036664100777752,1.9036664100777752,1.9380904013791773,1.9352554720726995,0,0,22,10.166666666666666,1.886112498822744,4.875277300182007,4.868036459777794,4.878805160522461,99.02667114869978,99.78256837328566,99.90871558232114,4.868036459777794,4.878805160522461,1.0022121240943127,110.31759351128417,9.193132792607015,110.31759351128417,1.3275466894115004,0.04698156644539825,0.5370555526043966,0.823668018216402,0.13051982415435326,False,False,True,True,0.06473958959362822,0.5370555526043966,58,False
FT0,83150,12,C4Mn8,C;Mn,2,1.8614050436232452,1.8614050436232452,1.8711400725057403,1.8739775067566817,0,0,24,9.0,1.9421610332525436,5.231175322967139,4.6016304612237535,5.257460594177246,91.06865374088852,117.2560173427718,90.78384861651823,4.6016304612237535,5.257460594177246,1.1425212516476349,112.45075141852061,9.370895951543384,112.45075141852061,1.6427738377997785,0.057620051610033765,0.43545466265337623,0.6701463861484814,0.04905979886683376,True,False,False,False,0.0620498532861471,0.43545466265337623,53,False
FT0,83151,4,Eu2NiPt,Eu;Ni;Pt,3,3.020583931998663,3.020583931998663,3.020990424916194,3.0215039108085318,0,0,0,0.0,3.0729005976597144,4.940221171202814,4.946528166163624,4.960452556610107,60.391175978962316,60.501858201179544,60.19742256400619,4.940221171202814,4.960452556610107,1.0040952387972475,86.417789495392,21.604447373848,86.417789495392,1.990946875808181,0.03573241530259443,0.01734222329729524,0.03167419822263383,0.15797716329590017,False,False,True,True,0.0011721806184522253,0.01734222329729524,13,False
FT0,83152,12,C4Mn8,C;Mn,2,1.881480634363397,1.881480634363397,1.9239123992013367,1.9235557472194902,0,0,18,9.166666666666666,1.9019746313574346,4.81340427004451,5.462606502027109,5.272305488586426,105.42644136793655,116.32602969849633,89.56311024994467,4.81340427004451,5.462606502027109,1.1348738222598111,118.7935610272635,9.899463418938625,118.7935610272635,1.7964134581734261,0.008554724455350271,0.3432467803135357,0.6879585061604313,0.10459543322555831,False,False,True,False,0.035374894122716716,0.3432467803135357,45,False
FT0,83153,12,C4Mn8,C;Mn,2,1.9574574855143396,1.9574574855143396,1.9704402723600332,2.0131804387492513,0,0,4,7.333333333333333,1.969647411337865,2.6834153020356117,6.6735846220558965,6.032690525054932,89.30678614317789,89.0541647231486,89.06865823526161,2.6834153020356117,6.6735846220558965,2.486974199257708,107.99686411404278,8.999738676170232,107.99686411404278,2.488657819559159,-0.028409008742154355,0.19955735053089976,0.37388659179282235,0.1051555579407264,False,False,True,True,0.03450725267491894,0.19955735053089976,60,False
FT0,83154,11,C4Mn7,C;Mn,2,1.8820069703546978,1.8820069703546978,1.9248776654969615,1.940942558549291,0,0,13,8.181818181818182,1.9062480231480796,5.017967334072854,4.957284014472051,5.644713878631592,108.92631837917682,112.3576410250136,104.28912770137701,4.957284014472051,5.644713878631592,1.1386706636441835,111.29875095449566,10.118068268590514,111.29875095449566,2.0439543918373446,-0.016272094033272972,0.39952738746813926,0.7494893216427635,0.19371191494040296,False,False,True,True,0.09417766990772236,0.39952738746813926,55,False
FT0,83155,12,C4FeMn7,C;Fe;Mn,3,1.8748047172668583,1.8748047172668583,1.8977743460298317,1.9026282641095287,0,0,24,8.333333333333334,1.9315902742094664,5.375992189551157,4.429831046122548,4.796163082122803,89.31236637398102,89.90416129246901,91.00504423663862,4.429831046122548,5.375992189551157,1.2135885395125372,114.19336378291904,9.516113648576587,114.19336378291904,1.2151645711586805,0.04058476860246648,0.24435251963163215,0.3729276810934797,0.05462577139718938,True,True,True,True,0.02027640196325775,0.24435251963163215,38,False
FT0,83156,10,HAs3Mn6,As;H;Mn,3,1.9124906855207549,1.9124906855207549,1.947964598811257,2.122802004633882,0,0,5,7.0,1.787862437204604,3.8417926720073754,6.13734976825224,6.09568977355957,80.27078746127786,71.37889739265428,71.55558868145171,3.8417926720073754,6.13734976825224,1.5975223788027615,128.8363827283508,12.88363827283508,128.8363827283508,2.0417588035479026,-0.06747699935680898,0.3302272667591601,1.2458158906621746,0.12701000521470895,False,False,True,True,0.1173480918649173,0.3302272667591601,26,True
FT0,83157,12,C6Mn6,C;Mn,2,2.006797287150877,2.006797287150877,2.0105263360158863,2.0112442831786583,0,0,0,11.0,2.0214993168567412,4.969465514362793,4.972791413753396,4.945999622344971,99.61064624588717,99.21848968544408,120.42474716530646,4.945999622344971,4.972791413753396,1.005416860787329,99.51693851656411,8.293078209713675,99.51693851656411,1.9327300921991106,0.008828216362783253,0.06143532567609217,0.10246265311133662,0.3135938478549587,False,False,True,True,0.00031998448639736075,0.06143532567609217,34,False
FT0,83158,4,Cu2EuSn,Cu;Eu;Sn,3,2.8741814359526723,2.8741814359526723,2.8758632211510164,2.876846340006378,0,0,0,2.0,2.9199014214033814,4.702818487548088,4.7171925797725445,4.721488952636719,60.28105893937145,60.11546832518589,60.05742397280051,4.702818487548088,4.721488952636719,1.003970058622944,74.31701032567132,18.57925258141783,74.31701032567132,1.9995913590080792,0.03827462214589149,0.04552297978858702,0.0562555888670788,0.11548341303832999,False,False,True,True,0.0022871621337642316,0.04552297978858702,5,False
FT0,83159,10,C4Mn6,C;Mn,2,1.9140605317668733,1.9140605317668733,1.9221504099065205,1.9221080729338618,0,0,12,8.6,1.9447978462550517,4.879387977923822,4.8728475889116405,5.327678680419922,62.96691347044312,62.913328723066826,60.87259336542754,4.8728475889116405,5.327678680419922,1.0933398968897095,93.99783636351341,9.39978363635134,93.99783636351341,2.002593275154431,0.003340394044218842,0.3700456681720595,0.494406044938053,0.07581267322282415,True,False,False,True,0.014693175348999813,0.3700456681720595,19,False
FT0,83160,4,CoMn2Pt,Co;Mn;Pt,3,2.6525481144903824,2.6525481144903824,2.6526531883455045,2.652779995360328,0,0,0,3.0,2.618194858001427,3.7809727138323113,3.7875994482151163,4.595187664031982,113.95075699121941,114.01509067881848,89.32085607682681,3.7809727138323113,4.595187664031982,1.2153453652868076,53.99965394652678,13.499913486631694,53.99965394652678,1.9738239143615186,0.02423854534481985,0.04408947153073796,0.07959909652857249,0.05326830698388463,True,False,False,True,0.0016021685724749075,0.04408947153073796,35,False
FT0,83161,6,Ga2Mn4,Ga;Mn,2,2.5769171117871514,2.5769171117871514,2.596839161784204,2.596793766347705,0,0,0,5.0,2.5496841304102564,3.6437404455091627,3.773071750633711,6.076691150665283,108.26551993476156,89.6279962498837,90.28960252918257,3.6437404455091627,6.076691150665283,1.6677069186293672,79.33147712060854,13.221912853434757,79.33147712060854,1.7917991077040138,-0.02553188794180277,0.06961042895511742,0.1359706025266973,0.062000342320514434,True,False,False,True,0.018652450839814965,0.06961042895511742,25,False
FT0,83162,5,Au2Mn3,Au;Mn,2,2.7341619848572023,2.7341619848572023,2.734945237506719,2.7431282643702373,0,0,0,3.6,2.7109078123747086,3.2542274223533667,3.3725007074434,7.682036876678467,102.17360557926135,102.3577615244124,89.89716053451559,3.2542274223533667,7.682036876678467,2.3606330718960726,80.42116358556939,16.084232717113878,80.42116358556939,2.4910536592391974,-0.001534492243123037,0.19574870835388186,0.3525959928589676,0.18169267942914757,False,False,False,True,0.03409623177686921,0.19574870835388186,24,False
FT0,83163,14,C3Mn10Re,C;Mn;Re,3,1.7985683049278527,1.7985683049278527,1.8605091924304853,1.860480886210213,0,0,15,9.714285714285714,1.8488212244229023,4.5612331135541035,6.392172896181878,6.432305812835693,109.29047746882375,117.83742709895563,89.98859590729555,4.5612331135541035,6.432305812835693,1.410212030979415,153.83774415804132,10.988410297002952,153.83774415804132,2.150490205051263,-0.029814823423774305,0.7834123189678378,2.0119486019726476,0.2876261459083018,False,False,True,True,0.06721802144315243,0.7834123189678378,77,True
FT0,83164,14,C5Mn9,C;Mn,2,1.3936350532293176,1.3936350532293176,1.8296779889606385,1.7900150193671465,0,2,16,6.428571428571429,1.3956691390820835,2.7912346369445573,6.912031603147862,7.660894870758057,106.4670827365886,89.88017367036711,90.86476593652851,2.7912346369445573,7.660894870758057,2.7446258975720164,141.72346452520026,10.123104608942876,141.72346452520026,2.9807990440079766,0.009623380021305356,0.7513661234765973,2.1185619658038095,0.49172654132133253,False,False,True,True,0.2709367440756721,0.7513661234765973,248,True
FT0,83165,15,C4Mn11,C;Mn,2,1.9693963802629078,1.9693963802629078,2.015736250081983,2.0089363666596722,0,0,3,9.466666666666667,1.9554080005940087,4.5073607117685786,5.072358911408093,6.64880895614624,88.6343197599354,89.23682454256632,90.06130344482837,4.5073607117685786,6.64880895614624,1.4751002596234215,151.95458832742972,10.130305888495315,151.95458832742972,1.4760445310979393,-0.05914304944913766,0.420588196357571,0.7318324924594428,0.1313449595857108,False,False,True,False,0.07282690605381023,0.420588196357571,122,False
FT0,83166,11,C5Mn6,C;Mn,2,1.9323085221658518,1.9323085221658518,1.9534711429327392,1.960680101014921,0,0,15,10.0,1.8400970670580137,4.881702386409295,4.916504764087573,4.9350080490112305,108.63753858863541,118.96792216603265,80.22928670161268,4.881702386409295,4.9350080490112305,1.0109194822589633,98.17604537708934,8.925095034280849,98.17604537708934,1.8494032653814196,0.02587409609237723,0.6461773925264321,1.125661043377794,0.13980437572103455,False,False,True,True,0.11507136133227192,0.6461773925264321,54,True
FT0,83167,10,As2Mn8,As;Mn,2,2.47807823132479,2.47807823132479,2.501099639036634,2.5046368309657643,0,0,0,7.0,2.48470171064059,4.0901354868104,4.498761444919782,6.8190388679504395,109.05956080420486,89.70875640426787,89.81816237012303,4.0901354868104,6.8190388679504395,1.6671914389975657,118.5924077622843,11.859240776228429,118.5924077622843,1.729738383372907,0.0037934409447886517,0.17911143478259867,0.25608682836546437,0.09681263580192478,True,True,True,True,0.02740397695579721,0.17911143478259867,38,False
FT0,83168,4,CGaMn2,C;Ga;Mn,3,1.9340483373202975,1.9340483373202975,1.9391148569738026,2.109018937334468,0,0,2,2.5,1.96632676215096,2.889344202614067,2.8902657107697376,6.413757801055908,76.29950340342714,76.92691070633974,59.07303639882217,2.889344202614067,6.413757801055908,2.2197970720321964,44.28658860695687,11.071647151739217,44.28658860695687,3.2313000000002403,0.028599174875630906,0.09493324421091123,0.14557388407724134,0.05245343345703102,True,False,False,True,0.007581954220103407,0.09493324421091123,28,False
